,Á¾¸ñÄÚµå,Á¾¸ñ¸í,³¯Â¥,½Ã°¡,°í°¡,Àú°¡,Á¾°¡,°Å·¡·®,Áõ±ÇÀü»ê¾÷Á¾ÄÚµå,¹ßÇàÁÖ½Ä¼ö
0,A143860,TIGER Çï½ºÄÉ¾î,20210823,43815,45135,43815,44935,22159,000,3800000
1,A143860,TIGER Çï½ºÄÉ¾î,20210820,44665,44960,43420,43600,23579,000,3780000
2,A143860,TIGER Çï½ºÄÉ¾î,20210819,44975,45750,44450,44550,40401,000,3780000
3,A143860,TIGER Çï½ºÄÉ¾î,20210818,45365,45665,44890,45460,71665,000,3840000
4,A143860,TIGER Çï½ºÄÉ¾î,20210817,45525,46175,45220,45405,79262,000,3820000
5,A143860,TIGER Çï½ºÄÉ¾î,20210813,46075,46325,45220,45585,136255,000,3960000
6,A143860,TIGER Çï½ºÄÉ¾î,20210812,46330,46610,45835,45980,139901,000,3980000
7,A143860,TIGER Çï½ºÄÉ¾î,20210811,45090,46270,44925,46190,264872,000,3960000
8,A143860,TIGER Çï½ºÄÉ¾î,20210810,44425,45350,44395,44970,102784,000,3960000
9,A143860,TIGER Çï½ºÄÉ¾î,20210809,44945,44945,44270,44395,25254,000,4020000
10,A143860,TIGER Çï½ºÄÉ¾î,20210806,44990,45135,44705,45130,51893,000,4040000
11,A143860,TIGER Çï½ºÄÉ¾î,20210805,44540,45195,44540,44695,92533,000,4040000
12,A143860,TIGER Çï½ºÄÉ¾î,20210804,43830,44425,43820,44400,33544,000,4020000
13,A143860,TIGER Çï½ºÄÉ¾î,20210803,43840,43860,43460,43860,21149,000,3980000
14,A143860,TIGER Çï½ºÄÉ¾î,20210802,42775,43845,42775,43830,31578,000,3980000
15,A143860,TIGER Çï½ºÄÉ¾î,20210730,43530,43530,42690,42720,56815,000,3980000
16,A143860,TIGER Çï½ºÄÉ¾î,20210729,43290,43615,43290,43590,13103,000,3980000
17,A143860,TIGER Çï½ºÄÉ¾î,20210728,43345,43585,43100,43205,12772,000,3960000
18,A143860,TIGER Çï½ºÄÉ¾î,20210727,43635,43915,43420,43500,19393,000,3980000
19,A143860,TIGER Çï½ºÄÉ¾î,20210726,44215,44315,43440,43585,27484,000,3960000
20,A143860,TIGER Çï½ºÄÉ¾î,20210723,43790,44400,43790,44100,31703,000,3940000
21,A143860,TIGER Çï½ºÄÉ¾î,20210722,44145,44285,43795,43865,30707,000,3880000
22,A143860,TIGER Çï½ºÄÉ¾î,20210721,44710,44805,44070,44120,31283,000,3860000
23,A143860,TIGER Çï½ºÄÉ¾î,20210720,43980,44625,43980,44460,98674,000,3840000
24,A143860,TIGER Çï½ºÄÉ¾î,20210719,44550,44560,44130,44130,34272,000,3820000
25,A143860,TIGER Çï½ºÄÉ¾î,20210716,44340,44700,44090,44575,42953,000,3800000
26,A143860,TIGER Çï½ºÄÉ¾î,20210715,44185,44675,44165,44435,41944,000,3820000
27,A143860,TIGER Çï½ºÄÉ¾î,20210714,44175,44285,43880,44080,25440,000,3780000
28,A143860,TIGER Çï½ºÄÉ¾î,20210713,44520,44545,44185,44265,45462,000,3680000
29,A143860,TIGER Çï½ºÄÉ¾î,20210712,44515,44685,44360,44435,45432,000,3640000
30,A143860,TIGER Çï½ºÄÉ¾î,20210709,44345,44680,43915,44300,98146,000,3600000
31,A143860,TIGER Çï½ºÄÉ¾î,20210708,45250,45330,44650,44705,68077,000,3480000
32,A143860,TIGER Çï½ºÄÉ¾î,20210707,45150,45500,45065,45175,55926,000,3560000
33,A143860,TIGER Çï½ºÄÉ¾î,20210706,46100,46110,45155,45165,161805,000,3520000
34,A143860,TIGER Çï½ºÄÉ¾î,20210705,45720,46610,45720,46610,181450,000,3540000
35,A143860,TIGER Çï½ºÄÉ¾î,20210702,45595,45630,45380,45615,59081,000,3460000
36,A143860,TIGER Çï½ºÄÉ¾î,20210701,44855,45560,44600,45515,58984,000,3420000
37,A143860,TIGER Çï½ºÄÉ¾î,20210630,44615,44890,44590,44735,72953,000,3400000
38,A143860,TIGER Çï½ºÄÉ¾î,20210629,44605,44950,44430,44605,50259,000,3380000
39,A143860,TIGER Çï½ºÄÉ¾î,20210628,44555,44670,44375,44490,44656,000,3340000
40,A143860,TIGER Çï½ºÄÉ¾î,20210625,44855,45160,44075,44305,44312,000,3380000
41,A143860,TIGER Çï½ºÄÉ¾î,20210624,45385,45385,44630,44810,55567,000,3360000
42,A143860,TIGER Çï½ºÄÉ¾î,20210623,44260,45365,44260,45065,101863,000,3400000
43,A143860,TIGER Çï½ºÄÉ¾î,20210622,44615,44665,44095,44210,32920,000,3400000
44,A143860,TIGER Çï½ºÄÉ¾î,20210621,43800,44585,43800,44585,62122,000,3380000
45,A143860,TIGER Çï½ºÄÉ¾î,20210618,43545,44060,43455,44060,23846,000,3380000
46,A143860,TIGER Çï½ºÄÉ¾î,20210617,43375,43650,43265,43570,16800,000,3380000
47,A143860,TIGER Çï½ºÄÉ¾î,20210616,43820,43820,43580,43645,15704,000,3400000
48,A143860,TIGER Çï½ºÄÉ¾î,20210615,44365,44365,43790,43930,17158,000,3460000
49,A143860,TIGER Çï½ºÄÉ¾î,20210614,43730,44410,43655,44330,60353,000,3460000
50,A143860,TIGER Çï½ºÄÉ¾î,20210611,43545,43840,43345,43440,41856,000,3440000
51,A143860,TIGER Çï½ºÄÉ¾î,20210610,42405,43650,42360,43300,31689,000,3380000
52,A143860,TIGER Çï½ºÄÉ¾î,20210609,43200,43360,42330,42355,31133,000,3380000
53,A143860,TIGER Çï½ºÄÉ¾î,20210608,42905,43395,42905,43190,18223,000,3360000
54,A143860,TIGER Çï½ºÄÉ¾î,20210607,43000,43100,42505,42640,17872,000,3340000
55,A143860,TIGER Çï½ºÄÉ¾î,20210604,42735,42945,42410,42830,12546,000,3320000
56,A143860,TIGER Çï½ºÄÉ¾î,20210603,42580,43075,42390,42805,38155,000,3320000
57,A143860,TIGER Çï½ºÄÉ¾î,20210602,43320,43390,42635,42665,16510,000,3320000
58,A143860,TIGER Çï½ºÄÉ¾î,20210601,43830,43880,43235,43390,11624,000,3320000
59,A143860,TIGER Çï½ºÄÉ¾î,20210531,43615,43870,43460,43585,15941,000,3320000
60,A143860,TIGER Çï½ºÄÉ¾î,20210528,43300,43770,43170,43440,15258,000,3320000
61,A143860,TIGER Çï½ºÄÉ¾î,20210527,42925,43425,42435,43425,10877,000,3320000
62,A143860,TIGER Çï½ºÄÉ¾î,20210526,43240,43300,43000,43050,7163,000,3300000
63,A143860,TIGER Çï½ºÄÉ¾î,20210525,42485,43260,42370,43250,21535,000,3300000
64,A143860,TIGER Çï½ºÄÉ¾î,20210524,43385,43605,42455,42465,22221,000,3320000
65,A143860,TIGER Çï½ºÄÉ¾î,20210521,43980,44335,43505,43515,9925,000,3320000
66,A143860,TIGER Çï½ºÄÉ¾î,20210520,44115,44175,43550,43895,34334,000,3320000
67,A143860,TIGER Çï½ºÄÉ¾î,20210518,43380,44305,43380,44300,22505,000,3320000
68,A143860,TIGER Çï½ºÄÉ¾î,20210517,44040,44275,43435,43580,26327,000,3320000
69,A143860,TIGER Çï½ºÄÉ¾î,20210514,43235,43890,42975,43870,43955,000,3320000
70,A143860,TIGER Çï½ºÄÉ¾î,20210513,42580,43605,42580,42945,18452,000,3300000
71,A143860,TIGER Çï½ºÄÉ¾î,20210512,43610,43920,42960,43240,23767,000,3320000
72,A143860,TIGER Çï½ºÄÉ¾î,20210511,44140,44185,43350,43615,23219,000,3280000
73,A143860,TIGER Çï½ºÄÉ¾î,20210510,43635,44440,43390,44440,54634,000,3300000
74,A143860,TIGER Çï½ºÄÉ¾î,20210507,41995,43320,41995,43030,39095,000,3280000
75,A143860,TIGER Çï½ºÄÉ¾î,20210506,41890,42030,41555,41925,24121,000,3260000
76,A143860,TIGER Çï½ºÄÉ¾î,20210504,41160,42085,40780,41965,55871,000,3240000
77,A143860,TIGER Çï½ºÄÉ¾î,20210503,43365,43575,41545,41565,56097,000,3400000
78,A143860,TIGER Çï½ºÄÉ¾î,20210430,44090,44250,43380,43550,37781,000,3400000
79,A143860,TIGER Çï½ºÄÉ¾î,20210429,44570,44995,44000,44000,26572,000,3400000
80,A143860,TIGER Çï½ºÄÉ¾î,20210428,45389,45764,44535,44585,34650,000,3160000
81,A143860,TIGER Çï½ºÄÉ¾î,20210427,46389,46514,45499,45554,41427,000,3140000
82,A143860,TIGER Çï½ºÄÉ¾î,20210426,46784,46833,46459,46634,19856,000,3140000
83,A143860,TIGER Çï½ºÄÉ¾î,20210423,46444,47148,46444,46828,37238,000,3140000
84,A143860,TIGER Çï½ºÄÉ¾î,20210422,47093,47158,46669,46679,19015,000,3140000
85,A143860,TIGER Çï½ºÄÉ¾î,20210421,47368,47493,46968,47058,59631,000,3160000
86,A143860,TIGER Çï½ºÄÉ¾î,20210420,47948,48088,47603,47653,53258,000,3180000
87,A143860,TIGER Çï½ºÄÉ¾î,20210419,47468,48353,47383,48088,65193,000,3200000
88,A143860,TIGER Çï½ºÄÉ¾î,20210416,47223,47478,46809,47478,52799,000,3180000
89,A143860,TIGER Çï½ºÄÉ¾î,20210415,46928,47308,46444,47168,62418,000,3200000
90,A143860,TIGER Çï½ºÄÉ¾î,20210414,46978,47118,46704,46843,49328,000,3200000
91,A143860,TIGER Çï½ºÄÉ¾î,20210413,46079,46903,45834,46903,92950,000,3200000
92,A143860,TIGER Çï½ºÄÉ¾î,20210412,45329,45939,45179,45939,26164,000,3180000
93,A143860,TIGER Çï½ºÄÉ¾î,20210409,45009,45514,44974,45274,22109,000,3180000
94,A143860,TIGER Çï½ºÄÉ¾î,20210408,44180,44999,43930,44919,28423,000,3160000
95,A143860,TIGER Çï½ºÄÉ¾î,20210407,43735,44450,43630,44230,11909,000,3140000
96,A143860,TIGER Çï½ºÄÉ¾î,20210406,44220,44345,43770,43825,38197,000,3140000
97,A143860,TIGER Çï½ºÄÉ¾î,20210405,44859,44859,44075,44280,18187,000,3120000
98,A143860,TIGER Çï½ºÄÉ¾î,20210402,45329,45379,44824,44999,20702,000,3120000
99,A143860,TIGER Çï½ºÄÉ¾î,20210401,45044,45414,44719,45329,63048,000,3120000
100,A143860,TIGER Çï½ºÄÉ¾î,20210331,45564,45829,45024,45169,15400,000,3120000
101,A143860,TIGER Çï½ºÄÉ¾î,20210330,45549,45739,45329,45454,12197,000,3120000
102,A143860,TIGER Çï½ºÄÉ¾î,20210329,45994,46079,45259,45659,29668,000,3120000
103,A143860,TIGER Çï½ºÄÉ¾î,20210326,45039,45314,44575,45184,10476,000,3120000
104,A143860,TIGER Çï½ºÄÉ¾î,20210325,44819,44979,44500,44864,7772,000,3120000
105,A143860,TIGER Çï½ºÄÉ¾î,20210324,44540,45149,44460,44949,7838,000,3120000
106,A143860,TIGER Çï½ºÄÉ¾î,20210323,45259,46009,44580,44679,77744,000,3120000
107,A143860,TIGER Çï½ºÄÉ¾î,20210322,44939,45224,44455,44874,17054,000,3120000
108,A143860,TIGER Çï½ºÄÉ¾î,20210319,44240,44934,44085,44774,15275,000,3120000
109,A143860,TIGER Çï½ºÄÉ¾î,20210318,45079,45539,44744,44809,18271,000,3120000
110,A143860,TIGER Çï½ºÄÉ¾î,20210317,44964,45024,44485,45009,13965,000,3120000
111,A143860,TIGER Çï½ºÄÉ¾î,20210316,43980,44934,43925,44924,14943,000,3120000
112,A143860,TIGER Çï½ºÄÉ¾î,20210315,44080,44080,43630,43750,10128,000,3120000
