,Á¾¸ñÄÚµå,Á¾¸ñ¸í,³¯Â¥,½Ã°¡,°í°¡,Àú°¡,Á¾°¡,°Å·¡·®,Áõ±ÇÀü»ê¾÷Á¾ÄÚµå,¹ßÇàÁÖ½Ä¼ö
0,A266420,KODEX Çï½ºÄÉ¾î,20210823,19155,19710,19155,19665,3256,000,1700000
1,A266420,KODEX Çï½ºÄÉ¾î,20210820,19510,19645,18965,19060,25960,000,1700000
2,A266420,KODEX Çï½ºÄÉ¾î,20210819,19670,19995,19430,19455,26315,000,1700000
3,A266420,KODEX Çï½ºÄÉ¾î,20210818,19790,19980,19635,19865,15755,000,1700000
4,A266420,KODEX Çï½ºÄÉ¾î,20210817,19930,20165,19770,19845,49552,000,1700000
5,A266420,KODEX Çï½ºÄÉ¾î,20210813,20130,20225,19740,19920,28382,000,1700000
6,A266420,KODEX Çï½ºÄÉ¾î,20210812,20270,20375,20020,20095,51526,000,1700000
7,A266420,KODEX Çï½ºÄÉ¾î,20210811,19750,20225,19640,20190,85505,000,1700000
8,A266420,KODEX Çï½ºÄÉ¾î,20210810,19460,19830,19455,19635,38919,000,1700000
9,A266420,KODEX Çï½ºÄÉ¾î,20210809,19680,19680,19350,19390,22032,000,1700000
10,A266420,KODEX Çï½ºÄÉ¾î,20210806,19620,19730,19555,19730,26477,000,1700000
11,A266420,KODEX Çï½ºÄÉ¾î,20210805,19465,19750,19465,19545,30228,000,1600000
12,A266420,KODEX Çï½ºÄÉ¾î,20210804,19190,19420,19145,19400,27545,000,1600000
13,A266420,KODEX Çï½ºÄÉ¾î,20210803,19190,19190,19005,19190,19005,000,1600000
14,A266420,KODEX Çï½ºÄÉ¾î,20210802,18685,19190,18685,19190,10066,000,1600000
15,A266420,KODEX Çï½ºÄÉ¾î,20210730,19010,19010,18655,18675,24482,000,1600000
16,A266420,KODEX Çï½ºÄÉ¾î,20210729,18965,19065,18965,19035,3849,000,1600000
17,A266420,KODEX Çï½ºÄÉ¾î,20210728,18925,19050,18825,18845,21326,000,1600000
18,A266420,KODEX Çï½ºÄÉ¾î,20210727,19125,19175,18960,19035,43247,000,1600000
19,A266420,KODEX Çï½ºÄÉ¾î,20210726,19325,19365,19000,19060,15532,000,1600000
20,A266420,KODEX Çï½ºÄÉ¾î,20210723,19175,19395,19175,19260,9145,000,1600000
21,A266420,KODEX Çï½ºÄÉ¾î,20210722,19295,19325,19150,19220,17424,000,1600000
22,A266420,KODEX Çï½ºÄÉ¾î,20210721,19570,19570,19265,19270,11323,000,1600000
23,A266420,KODEX Çï½ºÄÉ¾î,20210720,19215,19495,19215,19425,14941,000,1600000
24,A266420,KODEX Çï½ºÄÉ¾î,20210719,19485,19485,19290,19290,17377,000,1600000
25,A266420,KODEX Çï½ºÄÉ¾î,20210716,19370,19555,19235,19485,32260,000,1600000
26,A266420,KODEX Çï½ºÄÉ¾î,20210715,19285,19500,19285,19415,8790,000,1600000
27,A266420,KODEX Çï½ºÄÉ¾î,20210714,19350,19350,19185,19225,20764,000,1500000
28,A266420,KODEX Çï½ºÄÉ¾î,20210713,19490,19490,19320,19345,17737,000,1300000
29,A266420,KODEX Çï½ºÄÉ¾î,20210712,19490,19535,19375,19400,143790,000,1300000
30,A266420,KODEX Çï½ºÄÉ¾î,20210709,19400,19510,19210,19365,147188,000,1300000
31,A266420,KODEX Çï½ºÄÉ¾î,20210708,19785,19800,19520,19540,28364,000,1300000
32,A266420,KODEX Çï½ºÄÉ¾î,20210707,19805,19880,19700,19745,62614,000,1300000
33,A266420,KODEX Çï½ºÄÉ¾î,20210706,20155,20155,19700,19735,74919,000,1300000
34,A266420,KODEX Çï½ºÄÉ¾î,20210705,20020,20370,19985,20370,92712,000,1300000
35,A266420,KODEX Çï½ºÄÉ¾î,20210702,19930,19935,19830,19935,22731,000,1300000
36,A266420,KODEX Çï½ºÄÉ¾î,20210701,19650,19930,19520,19895,30212,000,1300000
37,A266420,KODEX Çï½ºÄÉ¾î,20210630,19505,19630,19495,19560,35250,000,1200000
38,A266420,KODEX Çï½ºÄÉ¾î,20210629,19495,19640,19430,19470,26492,000,1200000
39,A266420,KODEX Çï½ºÄÉ¾î,20210628,19520,19525,19400,19450,31396,000,1200000
40,A266420,KODEX Çï½ºÄÉ¾î,20210625,19665,19750,19245,19340,50552,000,1300000
41,A266420,KODEX Çï½ºÄÉ¾î,20210624,19825,19860,19505,19585,35683,000,1300000
42,A266420,KODEX Çï½ºÄÉ¾î,20210623,19360,19840,19360,19700,79663,000,1300000
43,A266420,KODEX Çï½ºÄÉ¾î,20210622,19550,19550,19285,19325,55955,000,1300000
44,A266420,KODEX Çï½ºÄÉ¾î,20210621,19210,19515,19125,19515,48892,000,1300000
45,A266420,KODEX Çï½ºÄÉ¾î,20210618,19045,19265,19035,19265,17291,000,1300000
46,A266420,KODEX Çï½ºÄÉ¾î,20210617,18995,19085,18945,19050,17828,000,1300000
47,A266420,KODEX Çï½ºÄÉ¾î,20210616,19230,19230,19060,19085,12265,000,1300000
48,A266420,KODEX Çï½ºÄÉ¾î,20210615,19445,19445,19125,19205,28557,000,1300000
49,A266420,KODEX Çï½ºÄÉ¾î,20210614,19170,19420,19085,19405,43345,000,1300000
50,A266420,KODEX Çï½ºÄÉ¾î,20210611,19085,19155,18975,18995,37077,000,1300000
51,A266420,KODEX Çï½ºÄÉ¾î,20210610,18580,19085,18525,18990,36585,000,1300000
52,A266420,KODEX Çï½ºÄÉ¾î,20210609,18905,18955,18515,18525,40980,000,1200000
53,A266420,KODEX Çï½ºÄÉ¾î,20210608,18820,18975,18790,18885,36167,000,1200000
54,A266420,KODEX Çï½ºÄÉ¾î,20210607,18855,18855,18600,18660,14028,000,1200000
55,A266420,KODEX Çï½ºÄÉ¾î,20210604,18700,18790,18560,18740,12043,000,1200000
56,A266420,KODEX Çï½ºÄÉ¾î,20210603,18675,18850,18545,18730,13660,000,1200000
